,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000230358,2.744904222,1.913882927,1.097626065,0.876684228,0,0,0,3.360146391
ENSG00000230453,0,0.478470732,0.548813033,0,158.903761,114.2030949,176.1151641,230.7300522
ENSG00000230561,0.548980844,0,1.646439098,0.876684228,1.26114096,3.568846715,0,3.360146391
ENSG00000230601,1.097961689,3.827765854,1.097626065,5.698447483,0,0,5.970005561,3.360146391
ENSG00000230626,1.097961689,2.392353659,2.744065163,1.753368456,0,24.981927,8.955008342,4.480195189
ENSG00000230667,25.80209969,32.53600976,49.94198596,35.06736912,60.53476609,53.53270072,44.77504171,64.96283023
ENSG00000230707,0.548980844,0.478470732,1.646439098,3.945079026,1.26114096,3.568846715,14.9250139,7.84034158
ENSG00000230778,0.548980844,0.478470732,0.548813033,1.315026342,23.96167825,24.981927,32.83503059,16.80073196
ENSG00000230797,90.03285849,104.3066195,98.23753283,97.75029143,18.9171144,3.568846715,32.83503059,23.52102474
ENSG00000230873,0,0.956941463,2.744065163,2.19171057,0,0,0,2.240097594
ENSG00000230989,1513.540188,1584.695063,1249.098462,1197.550656,1335.548277,1124.186715,1032.810962,1048.365674
ENSG00000231256,3.293885067,5.263178049,1.646439098,1.753368456,5.044563841,3.568846715,2.985002781,1.120048797
ENSG00000231274,0,0,0,0,0,0,2.985002781,2.240097594
ENSG00000231292,0,0.478470732,0,0,5.044563841,0,5.970005561,7.84034158
ENSG00000231389,44.4674484,30.62212683,41.70979047,61.80623808,97.10785394,117.7719416,134.3251251,125.4454653
ENSG00000231500,10973.02912,11242.14831,15171.38747,18598.41756,7377.674618,7433.907707,7701.307174,7004.785177
ENSG00000231738,0,0,0,0,11.35026864,7.13769343,14.9250139,12.32053677
ENSG00000231767,109.7961689,59.80884146,159.1557794,268.7037159,16.39483248,24.981927,11.94001112,7.84034158
ENSG00000231824,0,0.956941463,0,0,0,3.568846715,0,1.120048797
ENSG00000231852,1.097961689,1.913882927,0.548813033,1.315026342,0,0,0,0
ENSG00000231887,4.391846756,6.698590244,7.683382456,2.630052684,31.52852401,24.981927,29.85002781,28.00121993
ENSG00000231924,1.646942533,0,0,0.438342114,0,0,0,1.120048797
ENSG00000231925,771.3180865,794.7398854,658.026826,649.623013,2000.169563,2055.655708,1337.281246,1328.377873
ENSG00000231989,137.794192,114.8329756,154.7652752,123.6124762,63.05704801,89.22116787,44.77504171,42.56185429
ENSG00000232040,188.8494105,222.0104195,215.1347088,174.4601614,208.0882584,171.3046423,170.1451585,157.9268804
ENSG00000232070,6.587770133,3.349295122,3.292878195,0.876684228,3.783422881,0,5.970005561,3.360146391
ENSG00000232112,172.928966,169.378639,261.7838165,315.6063221,81.97416242,82.08347444,68.65506395,80.64351339
ENSG00000232119,1026.594179,1098.090329,1361.605134,1233.056367,1240.962705,1431.107533,1504.441401,1282.455873
ENSG00000232237,13.72452111,23.44506585,23.5989604,20.16373725,21.43939632,28.55077372,83.58007786,38.0816591
ENSG00000232268,0,0.478470732,1.646439098,0.876684228,0,0,0,0
ENSG00000232388,198.7310657,221.053478,278.2482075,270.0187423,384.6479929,485.3631532,420.8853921,435.6989821
ENSG00000232434,494.08276,456.9395488,408.8657093,469.4644041,52.96792033,114.2030949,59.70005561,69.44302542
ENSG00000232543,0,0,0,0,0,0,2.985002781,1.120048797
ENSG00000232593,181.7126595,157.8953415,129.5198757,114.8456339,223.22195,199.855416,235.8152197,259.8513209
ENSG00000232629,0,0.956941463,0,0,0,3.568846715,0,0
ENSG00000232653,5.489808444,2.87082439,3.292878195,1.753368456,1.26114096,3.568846715,2.985002781,1.120048797
ENSG00000232810,0.548980844,2.392353659,5.488130326,2.19171057,0,0,0,0
ENSG00000232838,34.03681236,31.10059756,59.27180752,56.1077906,8.827986722,0,14.9250139,12.32053677
ENSG00000232859,54.89808444,55.50260488,90.55415037,138.0777659,7.566845762,21.41308029,17.91001668,6.720292783
ENSG00000233024,1.646942533,6.220119512,12.62269975,1.753368456,0,0,0,0
ENSG00000233041,11.52859773,13.39718049,7.683382456,12.27357919,1.26114096,0,0,0
ENSG00000233056,20.31229124,18.66035854,14.81795188,21.47876359,0,0,0,0
ENSG00000233087,83.44508836,78.4692,143.7890145,110.0238706,25.22281921,42.82616058,5.970005561,11.20048797
ENSG00000233198,104.3063604,90.90943902,64.75993784,71.44976459,3.783422881,0,2.985002781,3.360146391
ENSG00000233232,2.195923378,0.956941463,2.19525213,0.876684228,1.26114096,0,0,4.480195189
ENSG00000233276,172.3799852,200.4792366,215.6835218,277.9089003,335.4634954,367.5912116,489.540456,370.7361519
ENSG00000233306,2.195923378,0,0,0.876684228,0,0,0,0
ENSG00000233436,0,1.435412195,2.19525213,0.876684228,36.57308785,49.96385401,38.80503615,34.72151271
ENSG00000233493,70.81852893,62.67966585,73.54094636,93.80521241,27.74510113,17.84423357,50.74504727,42.56185429
ENSG00000233608,4.391846756,5.263178049,0,0,16.39483248,3.568846715,23.88002224,23.52102474
ENSG00000233670,1.097961689,0.478470732,2.19525213,0.876684228,0,0,0,0
ENSG00000233757,419.4213652,432.5375415,373.1928621,312.0995852,1.26114096,0,0,0
ENSG00000233802,79.0532416,80.38308293,2.19525213,1.315026342,0,0,0,0
ENSG00000233822,232.2188972,244.9770146,200.8655699,232.7596626,1187.994785,1566.723708,1752.196632,1721.515001
ENSG00000233927,3003.4742,3085.179278,3473.437683,5360.924055,3302.928175,3872.198686,4229.74894,3855.20796
ENSG00000233954,642.307588,615.7918317,786.9978887,949.8873611,292.5847028,199.855416,462.675431,180.3278563
ENSG00000234068,0,0.478470732,0,0.876684228,0,0,0,0
ENSG00000234127,1508.599361,1491.871741,1657.964171,1849.803721,664.6212861,645.9612554,940.2758759,980.0426975
ENSG00000234224,0,0,0,0,0,3.568846715,0,4.480195189
ENSG00000234284,418.8723843,424.8820098,344.1057714,254.2384261,0,3.568846715,0,0
ENSG00000234289,7.685731822,4.784707317,9.878634586,11.83523708,13.87255056,14.27538686,2.985002781,0
ENSG00000234409,2.195923378,2.392353659,2.744065163,4.821763255,3.783422881,3.568846715,0,1.120048797
ENSG00000234438,0,0.478470732,1.097626065,0.438342114,0,0,0,0
ENSG00000234444,569.8421165,566.0308756,640.464809,543.5442214,51.70677937,35.68846715,26.86502503,40.3217567
ENSG00000234465,9.332674356,14.35412195,4.939317293,7.013473825,12.6114096,10.70654014,26.86502503,10.08043917
ENSG00000234469,0,0.478470732,1.646439098,1.753368456,7.566845762,0,0,2.240097594
ENSG00000234511,0,0,0.548813033,0,1.26114096,0,0,0
ENSG00000234545,783.395665,685.6485585,629.4885483,649.1846709,628.0481982,506.7762335,519.3904838,523.0627883
ENSG00000234602,4.9408276,13.87565122,4.39050426,4.821763255,10.08912768,21.41308029,17.91001668,36.96161031
ENSG00000234616,479.2602772,478.4707317,441.7944912,447.9856406,399.7816844,424.6927591,704.4606562,658.5886927
ENSG00000234719,7.685731822,9.569414634,22.50133433,15.34197399,16.39483248,24.981927,26.86502503,32.48141512
ENSG00000234745,337.0742385,346.4128098,239.2824822,310.3462167,1740.374525,1980.709927,1746.226627,1571.428462
ENSG00000234776,13.17554027,12.91870976,8.232195488,9.643526509,1.26114096,7.13769343,8.955008342,8.960390377
ENSG00000234828,0.548980844,0,0,0,3.783422881,3.568846715,0,6.720292783
ENSG00000234965,0,0.478470732,0,0.438342114,13.87255056,21.41308029,23.88002224,8.960390377
ENSG00000235034,11.52859773,11.96176829,12.07388672,14.02694765,26.48396017,24.981927,29.85002781,28.00121993
ENSG00000235098,1.097961689,2.87082439,4.39050426,3.506736912,0,3.568846715,0,3.360146391
ENSG00000235106,1026.594179,901.4388585,823.7683619,951.6407296,538.50719,560.3089342,522.3754866,461.4601044
ENSG00000235109,188.3004296,182.7758195,158.6069664,143.3378713,148.8146333,142.7538686,179.1001668,179.2078075
ENSG00000235162,252.5311884,259.8096073,254.1004341,332.2633224,749.1177304,653.0989488,558.19552,570.1048377
ENSG00000235169,12.62655942,18.1818878,14.81795188,19.72539513,13.87255056,46.39500729,38.80503615,41.44180549
ENSG00000235173,559.9604613,572.7294659,757.910798,899.478018,669.6658499,606.7039415,1217.881134,1398.940948
ENSG00000235194,1017.261505,972.2525268,428.0741654,414.6716399,162.6871839,231.9750365,128.3551196,143.366246
ENSG00000235272,15.37146364,9.569414634,8.232195488,5.260105369,21.43939632,17.84423357,2.985002781,3.360146391
ENSG00000235376,7.136750978,5.263178049,10.42744762,9.205184395,17.65597344,32.11962043,8.955008342,21.28092715
ENSG00000235387,4.9408276,2.87082439,2.744065163,0.876684228,5.044563841,7.13769343,11.94001112,16.80073196
ENSG00000235453,67.52464387,60.2873122,68.60162907,65.31297499,47.92335649,60.67039415,59.70005561,73.92322061
ENSG00000235568,1.097961689,1.435412195,0.548813033,0.876684228,2.522281921,3.568846715,5.970005561,11.20048797
ENSG00000235631,4.391846756,3.349295122,6.036943358,3.506736912,3.783422881,0,2.985002781,0
ENSG00000235711,1.097961689,0.478470732,0.548813033,0.438342114,0,0,0,0
ENSG00000235750,341.4660852,380.3842317,385.8155619,423.0001401,993.7790767,1156.306336,814.9057591,860.1974762
ENSG00000235863,30.19394644,33.97142195,16.46439098,18.8487109,35.31194689,32.11962043,47.76004449,45.92200068
ENSG00000235961,47.76133347,39.2346,30.18471679,53.91608003,3.783422881,10.70654014,11.94001112,20.16087835
ENSG00000236027,0,0,0.548813033,0.876684228,0,0,0,0
ENSG00000236104,436.4397713,408.6140049,327.6413804,404.1514292,132.4198008,121.3407883,179.1001668,151.2065876
ENSG00000236279,1.097961689,0,0.548813033,1.315026342,0,0,0,0
ENSG00000236287,1531.107575,1554.072937,1446.122341,1462.747635,689.8441053,628.1170218,710.4306618,748.1925965
ENSG00000236320,0,0.956941463,1.097626065,0.876684228,1.26114096,3.568846715,8.955008342,3.360146391
ENSG00000236362,0.548980844,0,0.548813033,0.438342114,0,0,0,0
ENSG00000236383,2.744904222,5.741648781,10.97626065,9.205184395,3.783422881,3.568846715,11.94001112,7.84034158
ENSG00000236424,0,0.478470732,1.097626065,0,0,0,0,0
ENSG00000236444,7.685731822,6.220119512,7.134569423,13.15026342,3.783422881,7.13769343,32.83503059,15.68068316
ENSG00000236543,42.82050587,28.22977317,1.646439098,4.821763255,0,0,0,0
ENSG00000236609,3.293885067,4.784707317,5.488130326,2.630052684,80.71302146,78.51462772,110.4451029,90.72395257
ENSG00000236699,54.89808444,54.06719268,176.1689834,147.7212924,10.08912768,3.568846715,5.970005561,4.480195189
ENSG00000236761,1.646942533,0,3.841691228,5.260105369,0,0,0,0
ENSG00000236782,0.548980844,1.435412195,0,1.315026342,2.522281921,0,11.94001112,3.360146391
ENSG00000236980,0,0,0.548813033,0.438342114,0,0,0,1.120048797
ENSG00000237136,0,0,0,0,5.044563841,0,0,6.720292783
ENSG00000237172,51.60419938,32.05753902,38.96572531,30.24560587,29.00624209,28.55077372,32.83503059,21.28092715
ENSG00000237190,321.7027748,335.8864537,367.1559188,447.5472984,578.8637008,653.0989488,782.0707285,771.7136212
ENSG00000237197,0,0,0,0,1.26114096,0,2.985002781,0
ENSG00000237289,345.3089512,336.3649244,464.8446386,501.9017206,69.36275281,57.10154744,104.4750973,98.56429415
ENSG00000237330,93.8757244,98.0865,45.5514817,46.46426409,2.522281921,7.13769343,2.985002781,1.120048797
ENSG00000237353,1.097961689,1.435412195,0.548813033,2.630052684,2.522281921,0,5.970005561,1.120048797
ENSG00000237412,0,0,0,0,0,3.568846715,0,3.360146391
ENSG00000237440,1239.049766,1227.277427,1101.467756,874.0541754,0,0,0,0
ENSG00000237441,1254.97021,1218.664954,1182.692085,1286.534105,1071.969816,1131.324409,985.0509176,878.118257
ENSG00000237452,0.548980844,0.956941463,1.097626065,0,0,0,2.985002781,0
ENSG00000237489,68.07362471,50.23942683,72.4433203,59.61452751,25.22281921,28.55077372,59.70005561,38.0816591
ENSG00000237515,8.234712667,6.698590244,7.134569423,14.02694765,1.26114096,3.568846715,17.91001668,7.84034158
ENSG00000237649,1041.965643,1039.7169,972.4966937,931.4769924,301.4126895,314.0585109,391.0353643,361.7757615
ENSG00000237651,1.646942533,7.177060976,4.39050426,3.506736912,3.783422881,0,5.970005561,2.240097594
ENSG00000237693,7.136750978,11.96176829,15.91557794,10.95855285,0,0,0,2.240097594
ENSG00000237765,705.989366,711.9644488,643.7576872,593.0768803,672.1881318,685.2185692,549.2405116,557.784301
ENSG00000237988,0,0.478470732,5.488130326,1.753368456,2.522281921,0,0,4.480195189
ENSG00000238083,93.32674356,79.9046122,96.0422807,71.01142248,39.09536977,17.84423357,50.74504727,35.84156151
ENSG00000238205,0,0.956941463,0,0,1.26114096,0,0,2.240097594
ENSG00000238227,527.5705915,576.5572317,569.6679278,829.3432798,399.7816844,453.2435328,558.19552,450.2596164
ENSG00000238243,0,0,0,0,75.66845762,74.94578101,65.67006117,44.80195189
ENSG00000238269,0.548980844,0.956941463,0.548813033,0,0,0,0,0
ENSG00000239264,4.9408276,6.220119512,13.72032581,3.506736912,36.57308785,21.41308029,50.74504727,38.0816591
ENSG00000239282,14.27350196,17.22494634,9.878634586,16.21865822,36.57308785,39.25731386,77.6100723,31.36136632
ENSG00000239305,1237.951804,1120.099983,1226.597128,1303.191105,471.6667191,474.6566131,355.2153309,377.4564446
ENSG00000239306,810.8447073,885.6493244,795.2300842,895.0945969,1123.676596,1249.09635,1441.756343,1619.590561
ENSG00000239382,153.7146364,158.3738122,117.994802,129.3109236,32.78966497,46.39500729,65.67006117,43.68190309
ENSG00000239388,30.19394644,46.89013171,42.80741654,42.51918506,61.79590705,57.10154744,38.80503615,42.56185429
ENSG00000239389,0,0,1.646439098,1.315026342,8.827986722,0,11.94001112,4.480195189
ENSG00000239474,5.489808444,2.392353659,6.585756391,7.890158053,23.96167825,3.568846715,8.955008342,13.44058557
ENSG00000239605,0,0,0,0.876684228,5.044563841,0,0,7.84034158
ENSG00000239620,0,0.956941463,0,1.753368456,0,0,2.985002781,1.120048797
ENSG00000239672,2697.69187,3015.801022,3462.461422,3002.643481,2632.001184,2341.163445,3050.672842,3333.26522
ENSG00000239697,3.842865911,0.956941463,2.744065163,3.068394798,172.7763116,206.9931095,191.040178,271.0518089
ENSG00000239704,1.646942533,0.956941463,0,0,1.26114096,0,0,3.360146391
ENSG00000239713,2.195923378,0,2.19525213,1.753368456,964.7728346,895.7805254,1402.951307,1353.018947
ENSG00000239779,188.8494105,144.498161,210.7442045,164.8166349,117.2861093,107.0654014,77.6100723,92.96405016
ENSG00000239789,401.8539781,453.1117829,581.1930015,474.7245095,368.2531604,346.1781313,319.3952975,376.3363958
ENSG00000239810,0,1.435412195,0,0.876684228,0,0,0,0
ENSG00000239857,32.93885067,22.00965366,16.46439098,18.41036879,8.827986722,3.568846715,2.985002781,8.960390377
ENSG00000239887,122.9717092,122.0100366,69.69925513,107.8321601,121.0695322,135.6161752,68.65506395,50.40219587
ENSG00000239900,336.5252576,390.9105878,389.6572531,376.9742181,495.6283974,417.5550656,519.3904838,532.0231786
ENSG00000239920,3.293885067,0.478470732,3.292878195,2.630052684,2.522281921,3.568846715,2.985002781,2.240097594
ENSG00000240021,0,0,1.646439098,0.438342114,0,0,0,0
ENSG00000240038,36.78171658,35.88530488,10.97626065,13.15026342,49.18449745,46.39500729,32.83503059,15.68068316
ENSG00000240045,1.646942533,1.435412195,4.39050426,0.876684228,0,0,0,0
ENSG00000240053,30.74292729,37.32071707,14.26913885,24.54715839,21.43939632,21.41308029,20.89501946,16.80073196
ENSG00000240065,35.13477404,32.05753902,103.1768501,108.7088443,220.699668,235.5438832,438.7954087,518.5825931
ENSG00000240184,107.6002455,107.1774439,170.1320401,170.5150824,2.522281921,0,0,3.360146391
ENSG00000240204,137.794192,160.2876951,256.2956862,288.429111,35.31194689,53.53270072,68.65506395,76.16331821
ENSG00000240230,633.5238945,697.1318561,760.1060501,669.3484082,520.8512166,406.8485255,352.2303281,356.1755175
ENSG00000240303,24.704138,13.39718049,26.8918386,24.10881627,8.827986722,28.55077372,32.83503059,20.16087835
ENSG00000240344,1031.535007,937.3241634,707.968812,667.1566976,513.2843708,460.3812262,253.7252364,311.3735656
ENSG00000240403,0.548980844,0,0,1.315026342,0,0,0,0
ENSG00000240445,95.52266693,100.0003829,108.1161674,90.29847549,58.01248417,46.39500729,65.67006117,61.60268384
ENSG00000240563,0,0.478470732,2.19525213,1.315026342,0,0,0,0
ENSG00000240583,14.8224828,10.04788537,11.52507368,11.83523708,18.9171144,21.41308029,5.970005561,16.80073196
ENSG00000240654,1.097961689,3.827765854,1.646439098,0,0,0,0,1.120048797
ENSG00000240682,194.3392189,196.6514707,195.3774396,228.3762414,65.57932993,71.3769343,80.59507508,68.32297663
ENSG00000240694,62.58381627,58.8519,9.878634586,16.21865822,124.8529551,149.891562,59.70005561,82.88361099
ENSG00000240720,0.548980844,0,0,0.438342114,3.783422881,3.568846715,0,0
ENSG00000240764,2.744904222,0.478470732,1.646439098,1.315026342,6.305704801,10.70654014,29.85002781,8.960390377
ENSG00000240771,37.33069742,27.75130244,25.79421253,27.61555319,21.43939632,14.27538686,2.985002781,21.28092715
ENSG00000240849,1539.342288,1331.105576,990.6075238,1228.234604,4415.254502,4068.485255,2367.107205,2622.034234
ENSG00000240857,292.6067901,315.7906829,328.1901935,259.9368736,282.4955751,192.7177226,238.8002224,157.9268804
ENSG00000240871,0,0,0,0,1.26114096,0,5.970005561,2.240097594
ENSG00000240891,87.28795427,106.2205024,114.1531108,91.61350184,3359.679518,2658.790803,2002.936866,2069.850177
ENSG00000240972,1.097961689,0,1.097626065,0.438342114,0,0,0,0
ENSG00000241058,574.7829441,576.5572317,851.7578265,696.0872771,571.296855,542.4647006,665.6556201,683.2297663
ENSG00000241106,8.783693511,6.698590244,3.841691228,6.575131711,12.6114096,10.70654014,2.985002781,20.16087835
ENSG00000241127,339.2701619,333.0156293,436.8551739,356.3721387,301.4126895,331.9027445,364.1703392,340.4948343
ENSG00000241149,12.07757858,7.655531707,5.488130326,5.698447483,0,0,0,0
ENSG00000241186,1.646942533,0.478470732,2.19525213,4.821763255,0,0,0,0
ENSG00000241241,0,0,0,0,10.08912768,14.27538686,11.94001112,3.360146391
ENSG00000241258,500.1215493,497.609561,560.8869193,581.6799853,1000.084781,956.4509196,1179.076098,1186.131676
ENSG00000241322,13.17554027,19.6173,35.12403408,32.87565855,39.09536977,49.96385401,65.67006117,39.2017079
ENSG00000241343,180.6146978,180.8619366,185.498805,149.4746609,177.8208754,160.5981022,161.1901502,174.7276124
ENSG00000241360,7.685731822,11.48329756,12.07388672,7.451815939,7.566845762,10.70654014,8.955008342,6.720292783
ENSG00000241370,87.28795427,68.42131463,76.28501152,62.68292231,60.53476609,67.80808758,47.76004449,44.80195189
ENSG00000241399,20.86127209,20.09577073,23.5989604,23.23213204,108.4581226,110.6342482,125.3701168,137.766002
ENSG00000241404,70.26954809,67.46437317,35.67284712,48.65597466,35.31194689,17.84423357,20.89501946,22.40097594
ENSG00000241468,1631.57107,1726.800871,2161.774535,2835.196794,2604.256083,2487.48616,3546.183303,3737.602836
